Product_ID,Date,Category,Size,Color,Brand,Material,Price,Units_Sold,Revenue,Stock_Levels,Reorder_Frequency,Customer_Reviews,Discount_Percentage,Supplier_Lead_Time,Shipping_Time,Return_Rate,Website_Traffic,Social_Media_Engagement,Competitor_Pricing
P8757,2024-07-06,Shoes,L,Green,Uniqlo,Denim,25.23,25,630.75,259,18,4.1,20,14,2,0.0,7431,1198,108.31
P8758,2024-07-07,Dresses,L,Blue,Zara,Polyester,27.97,22,615.3399999999999,190,11,3.0,10,5,8,8.86,6825,1605,57.43
P8759,2024-07-07,T-Shirt,XL,Black,Levis,Leather,37.97,18,683.46,50,14,3.6,5,12,6,5.12,5453,881,71.01
P8760,2024-07-07,T-Shirt,M,Blue,Adidas,Polyester,62.41,21,1310.61,236,13,4.3,30,6,4,4.25,5033,347,82.18
P8761,2024-07-07,Dresses,XL,Yellow,Puma,Leather,53.02,28,1484.5600000000002,319,9,4.2,0,6,2,4.1,3255,50,55.77
P8762,2024-07-07,Jeans,M,Yellow,Nike,Polyester,28.44,23,654.12,251,19,3.5,10,11,7,7.48,3687,1259,81.8
P8763,2024-07-08,Jeans,M,Blue,Nike,Leather,49.4,13,642.1999999999999,252,17,3.7,0,6,4,5.57,8038,410,58.09
P8764,2024-07-08,Jacket,L,Yellow,Levis,Cotton,54.93,17,933.81,129,13,3.4,10,10,5,1.44,2557,1798,85.28
P8765,2024-07-08,Jeans,L,Green,Zara,Cotton,10.0,14,140.0,203,28,3.2,20,4,3,0.96,4192,1468,78.22
P8766,2024-07-08,Sweater,S,Blue,Adidas,Polyester,55.47,22,1220.34,120,14,4.6,30,7,4,4.85,5278,1836,49.07
P8767,2024-07-08,Dresses,XXL,Blue,Under Armour,Wool,37.62,15,564.3,394,12,3.3,20,5,5,3.25,500,519,61.14
P8768,2024-07-09,Sweater,M,Black,Nike,Polyester,55.01,25,1375.25,189,16,3.9,0,9,8,4.56,6134,495,58.78
P8769,2024-07-09,Jacket,XL,Red,Levis,Wool,87.24,20,1744.8,378,9,2.5,0,4,3,3.83,6984,523,64.58
P8770,2024-07-09,Sweater,XL,Red,Gucci,Wool,66.73,17,1134.41,312,19,3.7,0,5,1,0.6,4561,291,110.15
P8771,2024-07-09,T-Shirt,M,White,Adidas,Polyester,98.41,16,1574.56,73,17,3.7,5,10,7,2.14,4240,1239,96.94
P8772,2024-07-09,Shoes,S,Blue,Nike,Leather,66.02,14,924.28,125,24,5.0,0,11,7,1.66,6977,818,101.9
P8773,2024-07-09,Jeans,XL,Red,Zara,Leather,37.08,22,815.76,78,16,3.4,20,8,4,0.0,6338,746,15.0
P8774,2024-07-10,Sweater,L,White,Nike,Wool,31.22,22,686.8399999999999,139,18,3.8,0,7,5,5.37,4262,847,91.25
P8775,2024-07-10,Jacket,L,Green,Under Armour,Leather,70.81,29,2053.4900000000002,310,26,4.5,5,5,7,7.94,5300,1629,96.37
P8776,2024-07-10,Sweater,L,Red,Puma,Leather,78.99,15,1184.85,99,23,4.2,50,7,4,5.16,7772,1724,86.77
P8777,2024-07-10,Jacket,M,Red,Zara,Denim,26.57,26,690.82,221,14,4.8,10,5,6,9.84,4620,878,110.51
P8778,2024-07-11,Dresses,L,White,Louis Vuitton,Leather,41.93,13,545.09,267,14,4.2,20,8,5,0.98,5043,1785,84.06
P8779,2024-07-11,T-Shirt,M,Red,Zara,Polyester,76.12,16,1217.92,252,16,4.1,0,5,4,8.0,8005,1284,42.57
P8780,2024-07-11,Jacket,L,Yellow,Nike,Polyester,49.78,15,746.7,256,14,3.3,5,6,4,8.49,6314,1662,124.53
P8781,2024-07-11,T-Shirt,M,Black,Puma,Polyester,61.25,25,1531.25,348,15,3.6,0,7,3,0.0,5914,1020,80.52
P8782,2024-07-11,Dresses,XL,Red,Under Armour,Cotton,86.88,19,1650.7199999999998,378,15,4.0,50,5,3,4.58,7460,1495,87.35
P8783,2024-07-11,Sweater,M,Yellow,Nike,Wool,72.69,17,1235.73,154,14,4.3,0,9,3,5.04,1544,452,72.25
P8784,2024-07-11,T-Shirt,L,Yellow,Nike,Polyester,15.02,20,300.4,192,9,3.9,0,6,4,11.06,6527,910,49.48
P8785,2024-07-11,T-Shirt,XXL,White,Adidas,Wool,23.43,23,538.89,256,23,3.6,5,5,5,2.83,5197,1081,90.66
P8786,2024-07-12,T-Shirt,L,Blue,Nike,Cotton,39.26,14,549.64,367,15,2.9,30,12,5,0.83,3673,620,104.42
P8787,2024-07-12,Jeans,XL,White,Nike,Leather,20.0,9,180.0,341,12,4.2,50,7,6,5.66,3593,1150,58.69
P8788,2024-07-12,T-Shirt,L,Yellow,Adidas,Polyester,70.44,15,1056.6,309,16,3.4,50,3,3,5.58,6210,736,120.42
P8789,2024-07-12,Shoes,XXL,Green,Puma,Denim,70.42,20,1408.4,239,15,3.9,10,6,5,2.8,3463,1628,31.65
P8790,2024-07-13,T-Shirt,S,Green,Adidas,Leather,10.0,16,160.0,50,15,3.3,0,6,6,8.69,5245,788,83.34
P8791,2024-07-13,Jeans,M,Black,Gucci,Cotton,86.13,17,1464.21,368,8,4.4,5,4,1,8.43,4984,50,86.16
P8792,2024-07-13,Jeans,XXL,Yellow,Adidas,Polyester,54.86,19,1042.34,237,7,4.2,5,7,1,3.18,2371,1056,64.73
P8793,2024-07-13,Shoes,S,Black,Gucci,Wool,41.97,25,1049.25,88,19,3.8,0,12,4,0.0,7146,708,33.57
P8794,2024-07-13,T-Shirt,M,Blue,Uniqlo,Wool,63.24,16,1011.84,99,20,3.3,10,4,4,4.98,3888,828,70.71
P8795,2024-07-14,Jacket,XL,Blue,Louis Vuitton,Denim,87.55,22,1926.1,315,5,4.9,20,5,1,6.42,5676,610,110.81
P8796,2024-07-14,T-Shirt,L,Green,Zara,Wool,48.77,22,1072.94,277,16,3.8,10,3,4,5.25,3540,519,107.14
P8797,2024-07-14,T-Shirt,L,Black,Puma,Leather,29.18,15,437.7,161,5,3.3,50,3,4,4.78,6168,549,69.84
P8798,2024-07-14,Jeans,XXL,Yellow,Puma,Cotton,73.92,22,1626.24,139,15,3.9,5,6,4,3.73,5057,1262,108.9
P8799,2024-07-14,Sweater,XXL,White,Under Armour,Polyester,18.98,28,531.44,375,9,4.6,0,7,5,5.95,6238,1193,126.63
P8800,2024-07-14,Jacket,M,Yellow,Uniqlo,Denim,44.14,22,971.08,91,16,4.6,10,3,9,5.82,3874,1867,98.66
P8801,2024-07-14,Jeans,XXL,Blue,Adidas,Polyester,43.89,13,570.57,288,19,3.7,0,6,8,10.07,3601,1001,79.12
P8802,2024-07-15,Dresses,XXL,Black,Levis,Wool,51.93,16,830.88,233,27,4.0,5,9,5,5.82,3651,1141,77.5
P8803,2024-07-15,Jacket,XL,Green,Louis Vuitton,Leather,39.48,17,671.16,126,23,4.2,0,5,1,1.91,1912,1245,66.05
P8804,2024-07-15,Jeans,S,Green,Nike,Wool,22.6,20,452.0,219,10,3.7,0,7,2,0.07,5590,1823,67.58
P8805,2024-07-15,Dresses,XL,Red,H&M,Polyester,68.09,17,1157.53,248,14,3.8,0,3,6,0.0,7363,938,75.72
P8806,2024-07-15,T-Shirt,XXL,Yellow,Puma,Polyester,31.85,29,923.6500000000001,67,20,3.5,20,3,3,8.4,5473,1473,82.64
P8807,2024-07-15,Sweater,L,Blue,Uniqlo,Cotton,38.71,15,580.65,232,17,3.8,5,9,4,2.94,4672,1311,122.08
P8808,2024-07-15,Shoes,M,Black,H&M,Cotton,20.34,15,305.1,180,15,4.3,30,3,4,7.85,5272,1272,84.46
P8809,2024-07-15,Dresses,L,Black,Gucci,Cotton,11.54,21,242.33999999999997,88,19,3.8,0,3,7,2.62,500,563,64.72
P8810,2024-07-16,Jacket,L,Red,Gucci,Cotton,10.0,26,260.0,50,25,3.5,5,11,8,6.91,6493,580,29.86
P8811,2024-07-16,T-Shirt,XL,Green,Zara,Wool,50.73,21,1065.33,231,26,4.8,0,4,3,6.2,4195,617,46.96
P8812,2024-07-17,Shoes,S,Black,Adidas,Polyester,66.46,25,1661.4999999999998,284,17,3.9,0,3,5,0.0,3278,1534,15.0
P8813,2024-07-17,Sweater,M,Black,Nike,Polyester,91.58,18,1648.44,370,13,3.8,0,3,8,8.0,601,1425,86.68
P8814,2024-07-17,T-Shirt,L,White,Levis,Cotton,15.88,14,222.32000000000002,135,12,4.2,10,9,6,1.84,2077,297,132.22
P8815,2024-07-17,T-Shirt,M,Red,Nike,Leather,20.04,18,360.71999999999997,293,7,3.9,20,3,5,2.64,500,1059,50.89
P8816,2024-07-17,Jeans,M,Black,Puma,Wool,67.29,18,1211.22,188,9,4.1,0,7,4,11.52,7616,50,86.76
P8817,2024-07-17,Jacket,M,Blue,Levis,Wool,44.99,21,944.7900000000001,420,18,3.5,5,10,5,3.96,5012,1767,65.2
P8818,2024-07-17,Jacket,L,Yellow,Puma,Cotton,39.92,20,798.4000000000001,222,18,4.3,5,8,3,7.34,2982,638,60.05
P8819,2024-07-17,T-Shirt,XL,Green,Gucci,Cotton,54.5,16,872.0,289,24,4.6,30,7,3,1.97,3983,1027,62.07
P8820,2024-07-17,Jeans,M,Red,H&M,Wool,40.54,16,648.64,310,13,4.4,20,3,3,4.44,4565,389,34.19
P8821,2024-07-17,Sweater,L,Red,H&M,Polyester,48.07,13,624.91,434,11,3.7,5,8,2,3.87,3196,1641,105.37
P8822,2024-07-17,T-Shirt,M,Green,Nike,Cotton,32.97,14,461.58,218,23,2.8,20,8,6,5.06,4973,417,92.53
P8823,2024-07-18,Sweater,L,Black,Nike,Cotton,34.54,12,414.48,242,5,4.0,0,9,4,3.76,4370,50,15.0
P8824,2024-07-18,Dresses,M,White,Adidas,Polyester,38.96,16,623.36,207,15,4.3,5,4,3,6.16,5540,972,122.91
P8825,2024-07-18,Jacket,XXL,Blue,Zara,Cotton,37.48,20,749.5999999999999,201,15,5.0,5,6,8,5.24,500,1343,98.54
P8826,2024-07-18,Sweater,XXL,Blue,Nike,Cotton,61.69,29,1789.01,500,9,3.5,0,3,4,4.6,4302,1350,86.31
P8827,2024-07-18,T-Shirt,S,White,H&M,Cotton,73.38,14,1027.32,378,14,4.4,0,3,2,4.73,7391,941,40.37
P8828,2024-07-18,Jeans,M,White,Nike,Polyester,24.28,17,412.76,315,15,4.6,20,4,9,5.04,7115,382,62.59
P8829,2024-07-18,T-Shirt,L,Red,H&M,Denim,30.19,22,664.1800000000001,212,10,3.5,30,9,3,3.13,7011,1136,53.26
P8830,2024-07-18,Dresses,XXL,Blue,Under Armour,Cotton,59.63,21,1252.23,421,12,4.3,0,5,7,6.0,5449,1277,84.7
P8831,2024-07-18,Sweater,M,Blue,H&M,Wool,66.04,14,924.5600000000001,167,14,3.6,50,9,6,4.85,4046,923,62.72
P8832,2024-07-18,T-Shirt,XL,Blue,Adidas,Polyester,48.16,25,1204.0,382,11,3.8,5,7,2,8.82,5259,1344,76.65
P8833,2024-07-19,Dresses,M,Black,Adidas,Leather,50.38,22,1108.3600000000001,106,13,5.0,20,3,4,2.24,7236,879,38.29
P8834,2024-07-19,Sweater,L,Yellow,Nike,Cotton,44.0,26,1144.0,224,11,4.5,5,15,2,5.63,5470,1560,47.86
P8835,2024-07-19,Jacket,L,Red,Louis Vuitton,Wool,49.12,25,1228.0,152,16,3.7,20,7,3,3.55,4878,469,61.06
P8836,2024-07-19,Jeans,XL,Red,Puma,Polyester,60.02,17,1020.34,201,21,3.6,50,5,3,3.71,3551,516,49.66
P8837,2024-07-19,Dresses,M,White,Adidas,Polyester,66.43,12,797.1600000000001,270,12,4.1,0,5,6,2.43,5059,1039,142.25
P8838,2024-07-20,Dresses,XXL,Black,Uniqlo,Leather,55.19,22,1214.1799999999998,239,18,4.1,5,10,5,6.44,3229,888,136.9
P8839,2024-07-20,Dresses,XL,Red,Levis,Polyester,58.45,20,1169.0,233,19,4.3,5,6,7,5.8,4195,916,79.44
P8840,2024-07-20,Jeans,XL,Black,Adidas,Polyester,17.36,23,399.28,415,16,3.4,20,4,6,4.71,6882,1017,86.77
P8841,2024-07-20,Jeans,XL,Blue,Adidas,Wool,67.41,22,1483.02,388,16,4.3,0,12,3,8.36,5901,1363,55.54
P8842,2024-07-20,Jeans,XL,Red,Puma,Polyester,43.48,16,695.68,428,18,3.8,20,5,1,6.79,5095,1064,81.0
P8843,2024-07-20,Sweater,L,Red,Gucci,Leather,20.42,26,530.9200000000001,256,18,3.7,0,4,4,1.89,4734,1083,95.18
P8844,2024-07-21,T-Shirt,M,Blue,Puma,Cotton,47.27,27,1276.2900000000002,127,5,3.9,0,5,2,5.3,1853,2200,75.78
P8845,2024-07-21,Shoes,S,White,Louis Vuitton,Cotton,43.84,29,1271.3600000000001,321,22,3.8,0,6,6,0.66,2446,1030,129.25
P8846,2024-07-21,Shoes,M,White,Gucci,Cotton,87.86,28,2460.08,224,12,3.8,20,10,3,6.91,6459,1029,75.47
P8847,2024-07-21,Jacket,M,White,Uniqlo,Cotton,44.89,16,718.24,413,11,4.9,10,4,5,6.32,3286,715,47.34
P8848,2024-07-21,Dresses,S,Black,Nike,Wool,64.86,10,648.6,250,17,4.1,10,7,3,2.72,5084,1860,91.95
P8849,2024-07-21,T-Shirt,XL,Blue,Under Armour,Cotton,88.02,18,1584.36,329,14,3.7,5,3,7,3.11,2521,1292,49.9
P8850,2024-07-21,T-Shirt,L,Black,Nike,Wool,61.59,16,985.44,203,10,4.2,5,10,5,0.0,4511,1168,61.79
P8851,2024-07-21,Jeans,S,Green,Levis,Polyester,54.89,11,603.79,260,11,5.0,0,8,4,9.16,3605,917,58.95
P8852,2024-07-21,T-Shirt,XL,Blue,Levis,Polyester,25.13,13,326.69,318,12,3.4,0,4,4,1.92,5982,1208,110.13
P8853,2024-07-21,T-Shirt,XL,White,Adidas,Wool,13.66,10,136.6,50,15,4.5,5,7,5,4.49,1220,50,86.92
P8854,2024-07-21,Sweater,XXL,Blue,Levis,Denim,26.64,10,266.4,343,11,3.2,30,6,5,5.49,4164,1259,38.88
P8855,2024-07-21,Jacket,XL,Black,H&M,Polyester,69.2,18,1245.6000000000001,269,17,4.4,5,3,5,8.66,3297,1071,28.58
P8856,2024-07-22,Jeans,XL,Red,Zara,Cotton,61.1,23,1405.3,245,22,3.8,0,3,4,5.69,8630,1204,70.57
P8857,2024-07-22,T-Shirt,M,Black,Adidas,Denim,85.57,14,1197.98,500,10,3.9,20,10,5,7.38,2404,1158,61.32
P8858,2024-07-22,Sweater,XL,Red,Nike,Cotton,67.24,27,1815.4799999999998,190,17,4.8,0,5,4,7.98,5228,1071,87.07
P8859,2024-07-22,Jeans,XL,Black,Uniqlo,Denim,34.85,28,975.8000000000001,445,20,4.4,30,3,3,6.06,4689,868,106.97
P8860,2024-07-22,Jeans,XL,Red,Adidas,Wool,41.73,27,1126.7099999999998,483,16,4.6,0,7,4,2.95,3282,1675,100.58
P8861,2024-07-22,Dresses,M,Blue,H&M,Polyester,46.63,22,1025.8600000000001,395,16,3.6,5,3,7,4.21,6699,621,105.08
P8862,2024-07-22,Jacket,M,Red,Puma,Denim,49.24,15,738.6,266,6,3.7,5,6,3,11.67,7472,1179,62.8
P8863,2024-07-22,Jacket,S,Blue,Levis,Polyester,22.09,12,265.08,262,10,3.4,0,7,6,9.13,1873,627,57.45
P8864,2024-07-22,Jeans,M,Blue,Gucci,Leather,47.78,24,1146.72,302,13,4.0,0,4,5,14.36,2348,887,75.1
P8865,2024-07-22,T-Shirt,XL,Black,Adidas,Cotton,75.77,23,1742.7099999999998,308,13,3.7,20,11,8,4.8,6470,1308,92.23
P8866,2024-07-22,Jeans,L,White,Adidas,Cotton,28.2,23,648.6,218,12,4.6,0,5,4,6.9,6504,1271,67.68
P8867,2024-07-22,Jeans,M,Black,Nike,Leather,37.42,12,449.04,247,13,3.9,0,8,4,6.76,5986,1147,69.96
P8868,2024-07-22,T-Shirt,XL,Blue,Zara,Denim,51.59,17,877.0300000000001,215,20,3.7,0,5,4,8.84,6038,729,93.55
P8869,2024-07-23,Shoes,M,White,Zara,Leather,67.48,18,1214.64,217,8,5.0,20,10,6,3.54,1846,2064,89.14
P8870,2024-07-23,Sweater,XL,Blue,H&M,Leather,43.0,21,903.0,320,16,3.3,0,6,5,3.88,5375,691,70.98
P8871,2024-07-23,Sweater,L,Red,Under Armour,Cotton,57.0,11,627.0,294,17,4.3,5,8,5,13.18,4895,1253,77.63
P8872,2024-07-23,Dresses,L,Red,Nike,Polyester,34.99,23,804.7700000000001,292,13,3.4,10,12,6,6.47,5076,1359,61.97
P8873,2024-07-23,Jeans,M,Red,Under Armour,Cotton,39.38,12,472.56000000000006,399,6,3.9,0,8,6,0.52,2171,575,55.05
P8874,2024-07-23,Jeans,L,Black,Zara,Leather,61.32,21,1287.72,169,10,4.2,20,3,5,9.73,7349,1336,23.44
P8875,2024-07-23,Jacket,S,Red,Uniqlo,Polyester,45.28,18,815.04,261,13,4.6,5,10,4,5.85,5322,1209,47.97
P8876,2024-07-23,T-Shirt,XL,Blue,Zara,Leather,62.27,15,934.0500000000001,196,21,4.4,10,3,8,0.8,7125,1248,15.0
P8877,2024-07-23,T-Shirt,S,Black,Adidas,Leather,90.49,13,1176.37,281,13,4.3,0,3,5,4.8,4814,1567,125.6
P8878,2024-07-24,Sweater,L,Blue,Zara,Wool,13.83,24,331.92,385,20,4.6,30,6,1,7.51,2272,1264,106.37
P8879,2024-07-24,Jeans,L,Green,Puma,Cotton,25.34,16,405.44,159,20,3.6,30,10,4,0.33,3441,305,90.95
P8880,2024-07-24,Shoes,XXL,Red,Puma,Wool,49.08,21,1030.68,50,15,3.5,0,8,4,3.25,1988,1318,121.63
P8881,2024-07-24,Shoes,XL,Black,Adidas,Wool,64.6,18,1162.8,171,14,3.9,10,7,6,8.57,3971,1035,107.36
P8882,2024-07-24,T-Shirt,M,Blue,Puma,Leather,42.32,17,719.44,268,14,3.8,20,3,2,7.75,2472,1139,86.35
P8883,2024-07-24,Jacket,M,Blue,Louis Vuitton,Polyester,44.48,26,1156.48,188,14,3.5,0,7,5,0.88,6855,835,77.49
P8884,2024-07-24,T-Shirt,XXL,Green,Puma,Wool,17.54,23,403.41999999999996,307,15,4.2,5,9,8,5.6,4222,998,108.02
P8885,2024-07-24,T-Shirt,L,Yellow,Under Armour,Cotton,38.47,16,615.52,262,12,4.1,5,9,1,5.12,6052,945,141.36
P8886,2024-07-24,Jeans,L,Blue,Louis Vuitton,Cotton,46.63,12,559.5600000000001,367,18,4.5,10,7,4,5.63,500,104,30.18
P8887,2024-07-25,Jacket,XL,Green,H&M,Leather,65.02,24,1560.48,338,14,4.2,5,5,6,11.17,4364,581,126.95
P8888,2024-07-25,T-Shirt,XXL,Black,Adidas,Leather,14.2,28,397.59999999999997,226,19,4.7,0,8,4,6.16,5245,721,131.66
P8889,2024-07-25,Jacket,XL,Red,Nike,Denim,58.8,23,1352.3999999999999,403,17,4.1,5,8,4,8.5,5999,966,88.66
P8890,2024-07-25,Shoes,XL,Black,Zara,Polyester,48.22,24,1157.28,494,8,3.7,20,7,5,2.97,6357,880,137.97
P8891,2024-07-25,Jeans,XL,Black,Nike,Cotton,62.33,26,1620.58,138,12,4.2,10,12,3,4.63,6750,1453,98.63
P8892,2024-07-25,Jeans,L,Black,Uniqlo,Polyester,55.96,30,1678.8,426,11,2.9,30,3,8,10.23,3353,899,122.33
P8893,2024-07-25,Sweater,M,Black,Nike,Wool,77.04,23,1771.92,255,17,4.0,5,7,1,4.43,7762,1736,62.86
P8894,2024-07-25,Jeans,M,Black,Nike,Leather,59.53,27,1607.31,463,16,3.7,0,9,6,8.67,5044,547,115.01
P8895,2024-07-26,Sweater,XL,Black,Puma,Cotton,35.08,21,736.68,451,16,4.2,50,4,3,9.56,5416,834,63.13
P8896,2024-07-26,T-Shirt,L,Green,Nike,Cotton,15.33,15,229.95,320,14,4.9,10,9,5,7.41,2851,1075,93.74
P8897,2024-07-26,Jeans,XL,Red,Under Armour,Cotton,35.63,14,498.82000000000005,234,16,3.8,0,3,5,7.13,4792,1432,63.27
P8898,2024-07-26,T-Shirt,M,Blue,H&M,Cotton,54.35,23,1250.05,370,15,3.9,0,9,2,2.12,2959,1834,73.35
P8899,2024-07-26,Dresses,XXL,Yellow,Puma,Cotton,62.26,13,809.38,202,14,2.8,20,3,6,3.67,5215,1248,68.33
P8900,2024-07-26,Dresses,XL,Yellow,Under Armour,Wool,84.0,15,1260.0,348,15,2.8,10,3,7,8.55,4268,745,98.15
P8901,2024-07-26,Jeans,L,Black,Levis,Wool,84.05,11,924.55,268,14,3.9,0,3,5,1.17,5651,1319,70.61
P8902,2024-07-26,T-Shirt,XL,Blue,H&M,Polyester,66.9,25,1672.5000000000002,182,6,5.0,0,6,3,5.13,6706,1680,77.71
P8903,2024-07-27,Sweater,S,Yellow,Under Armour,Denim,42.21,24,1013.04,50,14,4.1,10,4,5,7.13,6690,1541,61.49
P8904,2024-07-27,T-Shirt,S,Red,Gucci,Cotton,35.3,11,388.29999999999995,266,11,3.9,10,10,6,0.0,4946,403,112.9
P8905,2024-07-27,T-Shirt,XL,Red,Nike,Cotton,55.28,16,884.48,327,12,3.9,30,3,5,6.28,6099,1340,69.85
P8906,2024-07-27,Jeans,M,White,Levis,Leather,46.39,19,881.41,221,22,2.9,10,7,3,5.6,6297,758,69.85
P8907,2024-07-27,Jacket,XL,Black,Puma,Wool,34.33,26,892.5799999999999,314,13,4.0,5,7,4,4.37,5491,896,112.14
P8908,2024-07-27,T-Shirt,XL,Red,Nike,Polyester,20.66,18,371.88,105,22,3.7,0,3,5,1.27,3889,309,15.0
P8909,2024-07-27,T-Shirt,M,White,Puma,Polyester,74.53,21,1565.13,311,13,3.8,30,8,5,0.0,7339,67,101.52
P8910,2024-07-28,Shoes,XXL,Yellow,H&M,Cotton,88.52,25,2213.0,175,7,4.2,0,11,3,7.18,6977,913,47.77
P8911,2024-07-28,T-Shirt,XL,Blue,Puma,Cotton,69.08,19,1312.52,74,17,4.1,5,4,7,4.73,3263,1348,135.57
P8912,2024-07-28,T-Shirt,S,Green,Adidas,Polyester,40.89,17,695.13,273,13,2.5,0,8,4,6.22,5224,854,71.56
P8913,2024-07-28,Jeans,L,White,Puma,Polyester,10.0,15,150.0,267,10,3.6,0,6,5,2.59,4426,641,106.94
P8914,2024-07-28,T-Shirt,XL,Red,Zara,Leather,68.05,22,1497.1,336,9,4.1,0,3,7,0.83,7305,1299,15.0
P8915,2024-07-28,Dresses,XXL,White,Levis,Leather,51.17,20,1023.4000000000001,226,14,3.7,0,4,6,0.0,4972,1421,38.88
P8916,2024-07-29,Jacket,XL,Red,Zara,Polyester,68.33,12,819.96,258,23,4.4,50,10,6,4.93,6300,1181,103.83
P8917,2024-07-29,T-Shirt,L,Green,Puma,Cotton,30.33,19,576.27,211,25,3.8,5,7,6,6.06,5221,1197,76.32
P8918,2024-07-29,Jeans,XL,White,H&M,Polyester,41.71,22,917.62,264,15,4.9,0,6,3,6.01,5658,1346,52.63
P8919,2024-07-29,Shoes,M,Red,Puma,Cotton,70.95,11,780.45,214,16,3.5,0,9,7,4.34,2854,851,97.43
P8920,2024-07-29,T-Shirt,XXL,Yellow,Puma,Cotton,49.25,16,788.0,467,12,3.6,0,9,4,9.17,5454,667,57.01
P8921,2024-07-29,Sweater,M,Red,Adidas,Polyester,40.59,23,933.57,354,21,3.9,5,3,1,7.3,4543,965,55.0
P8922,2024-07-29,Sweater,M,Red,Levis,Polyester,66.19,22,1456.1799999999998,392,18,3.1,20,8,5,4.35,2304,732,58.46
P8923,2024-07-29,Jacket,XXL,Green,H&M,Cotton,10.0,19,190.0,304,9,4.0,0,8,1,4.23,2415,545,108.27
P8924,2024-07-29,Jeans,S,Red,Puma,Polyester,11.9,17,202.3,288,13,3.4,0,9,5,1.32,3248,409,39.8
P8925,2024-07-30,Jeans,L,Blue,Adidas,Cotton,54.39,21,1142.19,328,7,4.3,10,5,8,2.29,1158,712,52.78
P8926,2024-07-30,Jeans,M,White,H&M,Cotton,64.79,28,1814.1200000000001,350,18,4.9,5,5,7,8.73,7800,589,76.43
P8927,2024-07-30,Sweater,S,Black,Louis Vuitton,Cotton,80.15,16,1282.4,156,15,3.7,10,4,1,1.48,7171,425,90.65
P8928,2024-07-30,T-Shirt,XL,Green,Uniqlo,Leather,21.48,22,472.56,235,9,3.3,30,10,3,3.63,5890,1251,93.39
P8929,2024-07-30,T-Shirt,L,White,Uniqlo,Leather,23.29,13,302.77,303,14,3.9,10,10,4,0.75,4979,745,82.86
P8930,2024-07-30,Sweater,XL,Green,Zara,Cotton,58.73,25,1468.25,319,16,4.4,20,10,8,7.47,10000,359,118.92
P8931,2024-07-30,Jacket,L,Blue,Nike,Cotton,29.88,19,567.72,377,16,3.4,30,9,5,6.66,5883,1222,117.7
P8932,2024-07-31,T-Shirt,XXL,Yellow,Nike,Denim,26.37,13,342.81,207,30,3.8,30,6,3,11.19,8484,821,67.82
P8933,2024-07-31,Jacket,S,Black,Puma,Cotton,46.94,14,657.16,271,20,4.2,10,3,7,8.47,6560,864,60.08
P8934,2024-07-31,Shoes,XL,Red,Nike,Cotton,66.89,17,1137.13,423,21,4.0,0,4,7,0.1,3593,943,70.83
P8935,2024-07-31,Jacket,XL,Yellow,Puma,Leather,40.46,16,647.36,249,20,3.5,20,5,3,3.93,6484,520,90.78
P8936,2024-07-31,Dresses,XXL,Black,Zara,Denim,45.14,22,993.08,316,5,4.1,5,6,3,7.5,5882,527,51.08
P8937,2024-07-31,T-Shirt,L,Black,Puma,Cotton,53.72,15,805.8,357,25,4.4,0,11,3,3.06,5839,1397,67.5
P8938,2024-07-31,Shoes,M,Red,Puma,Denim,36.56,28,1023.6800000000001,187,19,4.3,20,10,5,7.02,7252,1139,77.04
P8939,2024-07-31,Dresses,L,Red,Adidas,Polyester,37.1,18,667.8000000000001,335,23,3.8,30,8,3,2.8,4447,435,63.92
P8940,2024-07-31,Shoes,L,White,H&M,Cotton,34.6,12,415.20000000000005,161,15,4.1,50,8,3,3.71,3885,145,98.62
P8941,2024-08-01,Dresses,S,Yellow,Nike,Denim,83.88,28,2348.64,236,12,3.6,0,3,8,9.29,7862,175,52.85
P8942,2024-08-01,Jacket,M,Red,Nike,Leather,52.79,21,1108.59,50,17,3.9,50,10,5,11.31,7824,830,78.8
P8943,2024-08-01,Jeans,M,Blue,Adidas,Polyester,46.11,18,829.98,152,13,2.8,20,3,6,2.43,7518,1770,79.38
P8944,2024-08-01,Sweater,S,Red,Zara,Cotton,52.67,18,948.0600000000001,259,16,4.1,0,7,4,1.76,5324,1167,87.57
P8945,2024-08-01,Shoes,L,White,Zara,Cotton,62.87,14,880.18,214,14,3.8,0,7,4,6.93,6358,897,61.25
P8946,2024-08-01,Jacket,XL,Green,Adidas,Denim,82.8,15,1242.0,59,21,4.0,5,5,4,7.24,7925,50,70.28
P8947,2024-08-01,Jeans,M,Blue,Louis Vuitton,Wool,73.07,12,876.8399999999999,353,17,3.8,30,10,3,0.0,5448,334,60.75
P8948,2024-08-01,Dresses,XXL,Black,Under Armour,Wool,30.25,23,695.75,368,12,3.6,20,13,5,0.0,6243,1016,90.86
P8949,2024-08-02,T-Shirt,L,Green,Nike,Wool,72.99,25,1824.7499999999998,206,16,4.7,0,5,4,8.34,6649,50,54.51
P8950,2024-08-02,Jeans,L,Green,Adidas,Denim,59.24,19,1125.56,305,20,3.6,5,4,6,2.46,5797,859,73.44
P8951,2024-08-02,Jeans,M,Green,Uniqlo,Polyester,35.2,23,809.6,289,12,4.7,0,13,2,7.83,2886,73,61.58
P8952,2024-08-02,T-Shirt,M,Blue,Adidas,Leather,49.45,11,543.95,50,18,4.8,10,7,4,6.77,4532,407,82.59
